division,breed,sex,pts1,pts2,pts3,pts4,pts5
2,Dachshunds (Smooth),Bitch,2,3,4,5,6
2,Dachshunds (Wirehaired),Dog,2,3,4,5,6
2,Dachshunds (Wirehaired),Bitch,2,4,6,7,9
2,English Foxhounds,Dog,2,3,4,5,6
2,English Foxhounds,Bitch,2,3,4,5,6
2,Grand Basset Griffon Vendeens,Dog,2,3,4,5,6
2,Grand Basset Griffon Vendeens,Bitch,2,3,4,5,6
2,Greyhounds,Dog,2,3,4,5,6
2,Greyhounds,Bitch,2,3,4,5,6
2,Harriers,Dog,2,3,4,5,6
2,Harriers,Bitch,2,3,4,5,6
2,Ibizan Hounds,Dog,2,3,4,5,6
2,Ibizan Hounds,Bitch,2,3,4,5,6
2,Irish Wolfhounds,Dog,2,3,4,10,22
2,Irish Wolfhounds,Bitch,2,4,6,12,24
2,Norwegian Elkhounds,Dog,2,3,4,5,6
2,Norwegian Elkhounds,Bitch,2,3,4,5,6
2,Otterhounds,Dog,2,3,4,5,6
2,Otterhounds,Bitch,2,3,4,5,6
2,Petits Bassets Griffons Vendeens,Dog,2,3,4,5,6
2,Petits Bassets Griffons Vendeens,Bitch,2,3,4,5,6
2,Pharaoh Hounds,Dog,2,3,4,5,6
2,Pharaoh Hounds,Bitch,2,3,4,5,6
2,Plott Hounds,Dog,2,3,4,5,6
2,Plott Hounds,Bitch,2,3,4,5,6
2,Portuguese Podengo Pequenos,Dog,2,3,4,5,6
2,Portuguese Podengo Pequenos,Bitch,2,3,4,5,6
2,Redbone Coonhounds,Dog,2,3,4,5,6
2,Redbone Coonhounds,Bitch,2,3,4,5,6
2,Rhodesian Ridgebacks,Dog,2,3,4,6,9
2,Rhodesian Ridgebacks,Bitch,2,4,6,8,11
2,Salukis,Dog,2,3,4,6,9
2,Salukis,Bitch,2,4,6,11,19
2,Scottish Deerhounds,Dog,2,3,4,6,9
2,Scottish Deerhounds,Bitch,2,3,4,7,12
2,Sloughis,Dog,2,3,4,5,6
2,Sloughis,Bitch,2,3,4,5,6
2,Treeing Walker Coonhounds,Dog,2,3,4,5,6
2,Treeing Walker Coonhounds,Bitch,2,3,4,5,6
2,Akitas,Dog,2,3,4,5,6
2,Akitas,Bitch,2,3,4,5,6
2,Alaskan Malamutes,Dog,2,3,4,5,6
2,Alaskan Malamutes,Bitch,2,3,4,5,8
2,Anatolian Shepherd Dogs,Dog,2,3,4,5,6
2,Anatolian Shepherd Dogs,Bitch,2,3,4,5,6
2,Bernese Mountain Dogs,Dog,2,4,6,7,8
2,Bernese Mountain Dogs,Bitch,2,5,7,9,14
2,Black Russian Terriers,Dog,2,3,4,5,6
2,Black Russian Terriers,Bitch,2,3,4,5,6
2,Boerboels,Dog,2,3,4,5,6
2,Boerboels,Bitch,2,3,4,5,6
2,Boxers,Dog,2,5,7,8,9
2,Boxers,Bitch,2,6,9,11,16
2,Bullmastiffs,Dog,2,3,4,5,7
2,Bullmastiffs,Bitch,2,3,4,5,7
2,Cane Corso,Dog,2,3,4,5,6
2,Cane Corso,Bitch,2,3,4,5,6
2,Chinooks,Dog,2,3,4,5,6
2,Chinooks,Bitch,2,3,4,5,6
2,Danish-Swedish Farmdogs,Dog,2,3,4,5,6
2,Danish-Swedish Farmdogs,Bitch,2,3,4,5,6
2,Doberman Pinschers,Dog,2,4,6,7,8
2,Doberman Pinschers,Bitch,2,6,9,13,19
2,Dogo Argentinos,Dog,2,3,4,5,6
2,Dogo Argentinos,Bitch,2,3,4,5,6
2,Dogues de Bordeaux,Dog,2,3,4,5,6
2,Dogues de Bordeaux,Bitch,2,3,4,5,6
2,German Pinschers,Dog,2,3,4,5,6
2,German Pinschers,Bitch,2,3,4,5,6
2,Giant Schnauzers,Dog,2,3,4,5,6
2,Giant Schnauzers,Bitch,2,3,4,5,6
2,Great Danes,Dog,2,5,8,10,14
2,Great Danes,Bitch,2,7,11,14,20
2,Great Pyrenees,Dog,2,3,4,5,6
2,Great Pyrenees,Bitch,2,3,4,5,6
2,Greater Swiss Mountain Dogs,Dog,2,4,5,6,7
2,Greater Swiss Mountain Dogs,Bitch,2,4,5,6,8
2,Komondorok,Dog,2,3,4,5,6
2,Komondorok,Bitch,2,3,4,5,6
2,Kuvaszok,Dog,2,3,4,5,6
2,Kuvaszok,Bitch,2,3,4,5,6
2,Leonbergers,Dog,2,3,4,5,6
2,Leonbergers,Bitch,2,3,4,5,6
2,Mastiffs,Dog,2,3,4,5,7
2,Mastiffs,Bitch,2,3,4,5,6
2,Neapolitan Mastiffs,Dog,2,3,4,5,6
2,Neapolitan Mastiffs,Bitch,2,3,4,5,6
2,Newfoundlands,Dog,2,3,4,5,6
2,Newfoundlands,Bitch,2,4,5,6,7
2,Portuguese Water Dogs,Dog,2,3,4,5,7
2,Portuguese Water Dogs,Bitch,2,3,4,5,6
2,Rottweilers,Dog,2,3,4,8,16
2,Rottweilers,Bitch,2,3,4,10,20
2,St. Bernards,Dog,2,4,6,7,8
2,St. Bernards,Bitch,2,5,8,10,13
2,Samoyeds,Dog,2,3,4,6,10
2,Samoyeds,Bitch,2,6,9,13,21
2,Siberian Huskies,Dog,2,4,5,6,9
2,Siberian Huskies,Bitch,2,5,8,10,14
2,Standard Schnauzers,Dog,2,3,4,5,6
2,Standard Schnauzers,Bitch,2,3,4,5,6
2,Tibetan Mastiffs,Dog,2,3,4,5,6
2,Tibetan Mastiffs,Bitch,2,3,4,5,6
2,Airedale Terriers,Dog,2,3,4,5,6
2,Airedale Terriers,Bitch,2,3,4,5,6
2,American Hairless Terriers,Dog,2,3,4,5,6
2,American Hairless Terriers,Bitch,2,3,4,5,6
2,American Staffordshire Terriers,Dog,2,3,4,5,6
2,American Staffordshire Terriers,Bitch,2,3,4,5,6
2,Australian Terriers,Dog,2,3,4,5,6
2,Australian Terriers,Bitch,2,3,4,5,6
2,Bedlington Terriers,Dog,2,3,4,5,6
2,Bedlington Terriers,Bitch,2,3,4,5,6
2,Border Terriers,Dog,2,3,4,5,7
2,Border Terriers,Bitch,2,3,4,7,12
2,Bull Terriers (Colored),Dog,2,3,4,5,6
2,Bull Terriers (Colored),Bitch,2,3,4,5,6
2,Bull Terriers (White),Dog,2,3,4,5,6
2,Bull Terriers (White),Bitch,2,3,4,5,6
2,Cairn Terriers,Dog,2,3,4,5,6
2,Cairn Terriers,Bitch,2,3,4,5,6
2,Cesky Terriers,Dog,2,3,4,5,6
2,Cesky Terriers,Bitch,2,3,4,5,6
2,Dandie Dinmont Terriers,Dog,2,3,4,5,6
2,Dandie Dinmont Terriers,Bitch,2,3,4,5,6
2,Fox Terriers (Smooth),Dog,2,3,4,6,10
2,Fox Terriers (Smooth),Bitch,2,4,5,7,12
2,Fox Terriers (Wire),Dog,2,3,4,5,6
2,Fox Terriers (Wire),Bitch,2,3,4,5,8
2,Glen of Imaal Terriers,Dog,2,3,4,5,6
2,Glen of Imaal Terriers,Bitch,2,3,4,5,6
2,Irish Terriers,Dog,2,3,4,5,6
2,Irish Terriers,Bitch,2,3,4,5,6
2,Kerry Blue Terriers,Dog,2,3,4,5,7
2,Kerry Blue Terriers,Bitch,2,3,4,5,7
2,Lakeland Terriers,Dog,2,3,4,5,6
2,Lakeland Terriers,Bitch,2,3,4,5,6
2,Manchester Terriers (Standard),Dog,2,3,4,5,6
2,Manchester Terriers (Standard),Bitch,2,3,4,5,6
2,Miniature Bull Terriers,Dog,2,3,4,5,6
2,Miniature Bull Terriers,Bitch,2,3,4,5,6
2,Miniature Schnauzers,Dog,2,3,4,5,6
2,Miniature Schnauzers,Bitch,2,5,7,9,13
2,Norfolk Terriers,Dog,2,3,4,5,6
2,Norfolk Terriers,Bitch,2,3,4,5,6
2,Norwich Terriers,Dog,2,3,4,5,6
2,Norwich Terriers,Bitch,2,3,4,5,7
2,Parson Russell Terriers,Dog,2,3,4,5,6
2,Parson Russell Terriers,Bitch,2,3,4,5,6
2,Rat Terriers,Dog,2,3,4,5,6
2,Rat Terriers,Bitch,2,3,4,5,6
2,Russell Terriers,Dog,2,3,4,5,6
2,Russell Terriers,Bitch,2,3,4,5,6
2,Scottish Terriers,Dog,2,3,4,5,6
2,Scottish Terriers,Bitch,2,4,5,6,7
2,Sealyham Terriers,Dog,2,3,4,5,6
2,Sealyham Terriers,Bitch,2,3,4,5,6
2,Skye Terriers,Dog,2,3,4,5,6
2,Skye Terriers,Bitch,2,3,4,5,6
2,Soft Coated Wheaten Terriers,Dog,2,3,4,5,7
2,Soft Coated Wheaten Terriers,Bitch,2,4,5,9,15
2,Staffordshire Bull Terriers,Dog,2,3,4,5,8
2,Staffordshire Bull Terriers,Bitch,2,3,4,6,10
2,Welsh Terriers,Dog,2,3,4,5,6
2,Welsh Terriers,Bitch,2,3,4,5,6
2,West Highland White Terriers,Dog,2,3,4,5,6
2,West Highland White Terriers,Bitch,2,3,4,5,7
2,Affenpinschers,Dog,2,3,4,5,6
2,Affenpinschers,Bitch,2,3,4,5,6
2,Biewer Terriers,Dog,2,3,4,5,6
2,Biewer Terriers,Bitch,2,3,4,5,6
2,Brussels Griffons,Dog,2,3,4,5,6
2,Brussels Griffons,Bitch,2,4,5,6,8
2,Cavalier King Charles Spaniels,Dog,2,4,6,9,15
2,Cavalier King Charles Spaniels,Bitch,2,5,8,12,20
2,Chihuahuas (Long Coat),Dog,2,3,4,5,6
2,Chihuahuas (Long Coat),Bitch,2,4,5,6,7
2,Chihuahuas (Smooth Coat),Dog,2,3,4,5,6
2,Chihuahuas (Smooth Coat),Bitch,2,3,4,5,6
2,Chinese Crested,Dog,2,3,4,5,6
2,Chinese Crested,Bitch,2,4,6,7,10
2,English Toy Spaniels (Blenheim & Prince Charles),Dog,2,3,4,5,6
2,English Toy Spaniels (Blenheim & Prince Charles),Bitch,2,3,4,5,6
2,English Toy Spaniels (King Charles & Ruby),Dog,2,3,4,5,6
2,English Toy Spaniels (King Charles & Ruby),Bitch,2,3,4,5,6
2,Havanese,Dog,2,3,4,5,6
2,Havanese,Bitch,2,4,5,6,9
2,Italian Greyhounds,Dog,2,3,4,5,6
2,Italian Greyhounds,Bitch,2,3,4,5,6
2,Japanese Chin,Dog,2,3,4,5,6
2,Japanese Chin,Bitch,2,3,4,5,6
2,Maltese,Dog,2,3,4,5,6
2,Maltese,Bitch,2,3,4,5,6
2,Manchester Terriers (Toy),Dog,2,3,4,5,6
2,Manchester Terriers (Toy),Bitch,2,3,4,5,6
2,Miniature Pinschers,Dog,2,3,4,5,6
2,Miniature Pinschers,Bitch,2,4,5,6,7
2,Papillons,Dog,2,3,4,6,9
2,Papillons,Bitch,2,4,5,6,8
2,Pekingese,Dog,2,3,4,5,6
2,Pekingese,Bitch,2,3,4,5,6
2,Pomeranians,Dog,2,3,4,5,7
2,Pomeranians,Bitch,2,5,7,8,11
2,Poodles (Toy),Dog,2,3,4,5,6
2,Poodles (Toy),Bitch,2,3,4,5,7
2,Pugs,Dog,2,3,4,5,7
2,Pugs,Bitch,2,5,7,8,10
2,Russian Toys,Dog,2,3,4,5,6
2,Russian Toys,Bitch,2,3,4,5,6
2,Shih Tzu,Dog,2,3,4,5,6
2,Shih Tzu,Bitch,2,3,4,5,6
2,Silky Terriers,Dog,2,3,4,5,6
2,Silky Terriers,Bitch,2,3,4,5,6
2,Toy Fox Terriers,Dog,2,3,4,5,6
2,Toy Fox Terriers,Bitch,2,3,4,5,6
2,Yorkshire Terriers,Dog,2,4,5,6,9
2,Yorkshire Terriers,Bitch,2,4,6,8,13
2,American Eskimo Dogs,Dog,2,3,4,5,6
2,American Eskimo Dogs,Bitch,2,3,4,5,6
2,Bichons Frises,Dog,2,3,4,5,6
2,Bichons Frises,Bitch,2,3,4,5,6
2,Boston Terriers,Dog,2,3,4,5,6
2,Boston Terriers,Bitch,2,3,4,5,6
2,Bulldogs,Dog,2,4,6,8,13
2,Bulldogs,Bitch,2,4,6,10,17
2,Chinese Shar-Pei,Dog,2,3,4,5,6
2,Chinese Shar-Pei,Bitch,2,3,4,5,6
2,Chow Chows,Dog,2,3,4,5,7
2,Chow Chows,Bitch,2,4,5,6,7
2,Coton de Tulear,Dog,2,3,4,5,6
2,Coton de Tulear,Bitch,2,3,4,5,6
2,Dalmatians,Dog,2,3,4,5,6
2,Dalmatians,Bitch,2,4,5,6,8
2,Finnish Spitz,Dog,2,3,4,5,6
2,Finnish Spitz,Bitch,2,3,4,5,6
2,French Bulldogs,Dog,2,5,8,9,12
2,French Bulldogs,Bitch,2,7,11,13,16
2,Keeshonden,Dog,2,4,5,7,10
2,Keeshonden,Bitch,2,4,6,9,15
2,Lhasa Apsos,Dog,2,3,4,5,6
2,Lhasa Apsos,Bitch,2,3,4,5,6
2,Lowchen,Dog,2,3,4,5,6
2,Lowchen,Bitch,2,3,4,5,6
2,Norwegian Lundehunds,Dog,2,3,4,5,6
2,Norwegian Lundehunds,Bitch,2,3,4,5,6
2,Poodles (Miniature),Dog,2,3,4,5,6
2,Poodles (Miniature),Bitch,2,3,4,5,6
2,Poodles (Standard),Dog,2,3,4,5,6
2,Poodles (Standard),Bitch,2,5,8,9,11
2,Schipperkes,Dog,2,3,4,5,6
2,Schipperkes,Bitch,2,3,4,5,6
2,Shiba Inu,Dog,2,3,4,5,6
2,Shiba Inu,Bitch,2,3,4,5,6
2,Tibetan Spaniels,Dog,2,3,4,5,6
2,Tibetan Spaniels,Bitch,2,4,5,7,10
3,Tibetan Terriers,Dog,2,3,4,5,6
3,Tibetan Terriers,Bitch,2,3,4,5,6
3,Xoloitzcuintli,Dog,2,3,4,5,6
3,Xoloitzcuintli,Bitch,2,3,4,5,6
3,Australian Cattle Dogs,Dog,2,3,4,5,6
3,Australian Cattle Dogs,Bitch,2,3,4,5,6
3,Australian Shepherds,Dog,2,5,7,9,12
3,Australian Shepherds,Bitch,2,5,8,11,16
3,Bearded Collies,Dog,2,3,4,5,6
3,Bearded Collies,Bitch,2,3,4,5,7
3,Beaucerons,Dog,2,3,4,5,6
3,Beaucerons,Bitch,2,3,4,5,6
3,Belgian Laekenois,Dog,2,3,4,5,6
3,Belgian Laekenois,Bitch,2,3,4,5,6
3,Belgian Malinois,Dog,2,3,4,5,6
3,Belgian Malinois,Bitch,2,3,4,5,6
3,Belgian Sheepdogs,Dog,2,3,4,5,6
3,Belgian Sheepdogs,Bitch,2,3,4,5,6
3,Belgian Tervuren,Dog,2,3,4,5,6
3,Belgian Tervuren,Bitch,2,3,4,5,6
3,Bergamasco Sheepdogs,Dog,2,3,4,5,6
3,Bergamasco Sheepdogs,Bitch,2,3,4,5,6
3,Berger Picards,Dog,2,3,4,5,6
3,Berger Picards,Bitch,2,3,4,5,6
3,Border Collies,Dog,2,3,4,5,6
3,Border Collies,Bitch,2,4,5,6,7
3,Bouviers des Flandres,Dog,2,3,4,5,6
3,Bouviers des Flandres,Bitch,2,3,4,5,6
3,Briards,Dog,2,3,4,5,6
3,Briards,Bitch,2,3,4,5,6
3,Canaan Dogs,Dog,2,3,4,5,6
3,Canaan Dogs,Bitch,2,3,4,5,6
3,Cardigan Welsh Corgis,Dog,2,3,4,5,7
3,Cardigan Welsh Corgis,Bitch,2,4,6,7,10
3,Collies (Rough),Dog,2,4,5,6,9
3,Collies (Rough),Bitch,2,5,7,11,17
3,Collies (Smooth),Dog,2,3,4,5,6
3,Collies (Smooth),Bitch,2,4,6,7,8
3,Entlebucher Mountain Dogs,Dog,2,3,4,5,6
3,Entlebucher Mountain Dogs,Bitch,2,3,4,5,6
3,Finnish Lapphunds,Dog,2,3,4,5,6
3,Finnish Lapphunds,Bitch,2,3,4,5,6
3,German Shepherd Dogs,Dog,2,4,5,7,10
3,German Shepherd Dogs,Bitch,2,4,6,7,10
3,Icelandic Sheepdogs,Dog,2,3,4,5,6
3,Icelandic Sheepdogs,Bitch,2,3,4,5,6
3,Lancashire Heelers,Dog,2,3,4,5,6
3,Lancashire Heelers,Bitch,2,3,4,5,6
3,Miniature American Shepherds,Dog,2,3,4,5,6
3,Miniature American Shepherds,Bitch,2,4,6,7,8
3,Mudik,Dog,2,3,4,5,6
3,Mudik,Bitch,2,3,4,5,6
3,Norwegian Buhunds,Dog,2,3,4,5,6
3,Norwegian Buhunds,Bitch,2,3,4,5,6
3,Old English Sheepdogs,Dog,2,3,4,5,6
3,Old English Sheepdogs,Bitch,2,3,4,5,6
3,Pembroke Welsh Corgis,Dog,2,4,5,7,12
3,Pembroke Welsh Corgis,Bitch,2,5,7,11,19
3,Polish Lowland Sheepdogs,Dog,2,3,4,5,6
3,Polish Lowland Sheepdogs,Bitch,2,3,4,5,6
3,Pulik,Dog,2,3,4,5,6
3,Pulik,Bitch,2,3,4,5,6
3,Pumik,Dog,2,3,4,5,6
3,Pumik,Bitch,2,3,4,5,6
3,Pyrenean Shepherds,Dog,2,3,4,5,6
3,Pyrenean Shepherds,Bitch,2,3,4,5,6
3,Shetland Sheepdogs,Dog,2,5,8,9,12
3,Shetland Sheepdogs,Bitch,2,7,11,15,22
3,Spanish Water Dogs,Dog,2,3,4,5,6
3,Spanish Water Dogs,Bitch,2,3,4,5,6
3,Swedish Vallhunds,Dog,2,3,4,5,6
3,Swedish Vallhunds,Bitch,2,3,4,5,6
3,ALL OTHER BREEDS AND VARIETIES,Dog,2,3,4,5,6
3,ALL OTHER BREEDS AND VARIETIES,Bitch,2,3,4,5,6
3,Barbets,Dog,2,3,4,5,6
3,Barbets,Bitch,2,3,4,5,6
3,Bracchi Italiani,Dog,2,3,4,5,6
3,Bracchi Italiani,Bitch,2,3,4,5,6
3,Brittanys,Dog,2,3,4,5,6
3,Brittanys,Bitch,2,4,5,6,7
3,Lagotti Romagnoli,Dog,2,3,4,5,6
3,Lagotti Romagnoli,Bitch,2,3,4,5,6
3,Nederlandse Kooikerhondjes,Dog,2,3,4,5,6
3,Nederlandse Kooikerhondjes,Bitch,2,3,4,5,6
3,Pointers,Dog,2,3,4,5,6
3,Pointers,Bitch,2,3,4,5,6
3,Pointers (German Shorthaired),Dog,2,3,4,5,6
3,Pointers (German Shorthaired),Bitch,2,4,5,6,9
3,Pointers (German Wirehaired),Dog,2,3,4,5,6
3,Pointers (German Wirehaired),Bitch,2,3,4,5,6
3,Retrievers (Chesapeake Bay),Dog,2,3,4,5,6
3,Retrievers (Chesapeake Bay),Bitch,2,4,6,9,15
3,Retrievers (Curly-Coated),Dog,2,3,4,5,6
3,Retrievers (Curly-Coated),Bitch,2,3,4,5,6
3,Retrievers (Flat-Coated),Dog,2,4,5,6,8
3,Retrievers (Flat-Coated),Bitch,2,3,4,6,9
3,Retrievers (Golden),Dog,4,10,15,20,28
3,Retrievers (Golden),Bitch,5,15,24,29,39
3,Retrievers (Labrador),Dog,2,6,10,21,41
3,Retrievers (Labrador),Bitch,2,10,17,33,62
3,Retrievers (Nova Scotia Duck Tolling),Dog,2,3,4,5,6
3,Retrievers (Nova Scotia Duck Tolling),Bitch,2,3,4,5,7
3,Setters (English),Dog,2,3,4,5,6
3,Setters (English),Bitch,2,4,5,6,8
3,Setters (Gordon),Dog,2,3,4,5,6
3,Setters (Gordon),Bitch,2,3,4,5,6
3,Setters (Irish),Dog,2,4,5,6,7
3,Setters (Irish),Bitch,2,4,6,9,14
3,Setters (Irish Red and White),Dog,2,3,4,5,6
3,Setters (Irish Red and White),Bitch,2,3,4,5,6
3,Spaniels (American Water),Dog,2,3,4,5,6
3,Spaniels (American Water),Bitch,2,3,4,5,6
3,Spaniels (Boykin),Dog,2,3,4,5,6
3,Spaniels (Boykin),Bitch,2,3,4,5,6
3,Spaniels (Clumber),Dog,2,3,4,5,6
3,Spaniels (Clumber),Bitch,2,3,4,5,6
3,Spaniels (Cocker) Black,Dog,2,3,4,5,6
3,Spaniels (Cocker) Black,Bitch,2,4,6,7,8
3,Spaniels (Cocker) ASCOB,Dog,2,4,5,6,7
3,Spaniels (Cocker) ASCOB,Bitch,2,5,7,8,10
3,Spaniels (Cocker) Parti,Dog,2,3,4,5,6
3,Spaniels (Cocker) Parti,Bitch,2,4,6,7,8
3,Spaniels (English Cocker),Dog,2,3,4,5,6
3,Spaniels (English Cocker),Bitch,2,4,5,7,12
3,Spaniels (English Springer),Dog,2,3,4,6,9
3,Spaniels (English Springer),Bitch,2,4,6,8,12
3,Spaniels (Field),Dog,2,3,4,5,6
3,Spaniels (Field),Bitch,2,3,4,5,6
3,Spaniels (Irish Water),Dog,2,3,4,5,6
3,Spaniels (Irish Water),Bitch,2,3,4,5,6
3,Spaniels (Sussex),Dog,2,3,4,5,6
3,Spaniels (Sussex),Bitch,2,3,4,5,6
3,Spaniels (Welsh Springer),Dog,2,3,4,5,6
3,Spaniels (Welsh Springer),Bitch,2,3,4,5,6
3,Spinoni Italiani,Dog,2,3,4,5,6
3,Spinoni Italiani,Bitch,2,3,4,5,6
3,Vizslas,Dog,2,4,6,8,12
3,Vizslas,Bitch,2,6,9,11,15
3,Weimaraners,Dog,2,3,4,5,6
3,Weimaraners,Bitch,2,3,4,5,8
3,Wirehaired Pointing Griffons,Dog,2,3,4,5,6
3,Wirehaired Pointing Griffons,Bitch,2,3,4,5,6
3,Wirehaired Vizslas,Dog,2,3,4,5,6
3,Wirehaired Vizslas,Bitch,2,3,4,5,6
3,Afghan Hounds,Dog,2,3,4,5,8
3,Afghan Hounds,Bitch,2,3,4,5,7
3,American English Coonhounds,Dog,2,3,4,5,6
3,American English Coonhounds,Bitch,2,3,4,5,6
3,American Foxhounds,Dog,2,3,4,5,6
3,American Foxhounds,Bitch,2,3,4,5,6
3,Azawakhs,Dog,2,3,4,5,6
3,Azawakhs,Bitch,2,3,4,5,6
3,Basenjis,Dog,2,3,4,5,6
3,Basenjis,Bitch,2,3,4,5,6
3,Basset Hounds,Dog,2,3,4,5,6
3,Basset Hounds,Bitch,2,3,4,6,11
3,Black and Tan Coonhounds,Dog,2,3,4,5,6
3,Black and Tan Coonhounds,Bitch,2,3,4,5,6
3,Bloodhounds,Dog,2,3,4,5,6
3,Bloodhounds,Bitch,2,3,4,5,6
3,Bluetick Coonhounds,Dog,2,3,4,5,6
3,Bluetick Coonhounds,Bitch,2,3,4,5,6
3,Borzois,Dog,2,3,4,6,9
3,Borzois,Bitch,2,3,4,5,6
3,Cirnechi dell’Etna,Dog,2,3,4,5,6
3,Cirnechi dell’Etna,Bitch,2,3,4,5,6
3,Dachshunds (Longhaired),Dog,2,4,5,6,8
3,Dachshunds (Longhaired),Bitch,2,4,6,8,11
3,Dachshunds (Smooth),Dog,2,3,4,5,6
3,Dachshunds (Smooth),Bitch,2,4,5,6,8
3,Dachshunds (Wirehaired),Dog,2,3,4,5,6
3,Dachshunds (Wirehaired),Bitch,2,4,5,6,7
3,English Foxhounds,Dog,2,3,4,5,6
3,English Foxhounds,Bitch,2,3,4,5,6
3,Grand Basset Griffon Vendeens,Dog,2,3,4,5,6
3,Grand Basset Griffon Vendeens,Bitch,2,3,4,5,6
3,Greyhounds,Dog,2,3,4,5,6
3,Greyhounds,Bitch,2,3,4,5,6
3,Harriers,Dog,2,3,4,5,6
3,Harriers,Bitch,2,3,4,5,6
3,Ibizan Hounds,Dog,2,3,4,5,6
3,Ibizan Hounds,Bitch,2,3,4,5,6
3,Irish Wolfhounds,Dog,2,4,5,7,10
3,Irish Wolfhounds,Bitch,2,4,5,8,13
3,Norwegian Elkhounds,Dog,2,3,4,5,6
3,Norwegian Elkhounds,Bitch,2,3,4,5,6
3,Otterhounds,Dog,2,3,4,5,6
3,Otterhounds,Bitch,2,3,4,5,6
3,Petits Bassets Griffons Vendeens,Dog,2,3,4,5,6
3,Petits Bassets Griffons Vendeens,Bitch,2,3,4,5,6
3,Pharaoh Hounds,Dog,2,3,4,5,6
3,Pharaoh Hounds,Bitch,2,3,4,5,6
3,Plott Hounds,Dog,2,3,4,5,6
3,Plott Hounds,Bitch,2,3,4,5,6
3,Portuguese Podengo Pequenos,Dog,2,3,4,5,6
3,Portuguese Podengo Pequenos,Bitch,2,3,4,5,6
3,Redbone Coonhounds,Dog,2,3,4,5,6
3,Redbone Coonhounds,Bitch,2,3,4,5,6
3,Rhodesian Ridgebacks,Dog,2,4,6,7,10
3,Rhodesian Ridgebacks,Bitch,2,5,7,8,11
3,Salukis,Dog,2,3,4,5,6
3,Salukis,Bitch,2,3,4,5,6
3,Scottish Deerhounds,Dog,2,3,4,5,6
3,Scottish Deerhounds,Bitch,2,3,4,5,6
3,Sloughis,Dog,2,3,4,5,6
3,Sloughis,Bitch,2,3,4,5,6
3,Treeing Walker Coonhounds,Dog,2,3,4,5,6
3,Treeing Walker Coonhounds,Bitch,2,3,4,5,6
3,Whippets,Dog,2,5,7,8,9
3,Whippets,Bitch,2,5,8,10,15
3,Akitas,Dog,2,3,4,5,6
3,Akitas,Bitch,2,3,4,5,6
3,Alaskan Malamutes,Dog,2,3,4,5,6
3,Alaskan Malamutes,Bitch,2,3,4,5,6
3,Anatolian Shepherd Dogs,Dog,2,3,4,5,6
3,Anatolian Shepherd Dogs,Bitch,2,3,4,5,6
3,Bernese Mountain Dogs,Dog,2,3,4,6,11
3,Bernese Mountain Dogs,Bitch,2,3,4,6,11
3,Black Russian Terriers,Dog,2,3,4,5,6
3,Black Russian Terriers,Bitch,2,3,4,5,6
3,Boerboels,Dog,2,3,4,5,6
3,Boerboels,Bitch,2,3,4,5,6
3,Boxers,Dog,2,3,4,5,6
3,Boxers,Bitch,2,5,8,9,10
3,Bullmastiffs,Dog,2,3,4,5,6
3,Bullmastiffs,Bitch,2,3,4,5,6
3,Cane Corso,Dog,2,3,4,5,6
3,Cane Corso,Bitch,2,4,6,7,10
3,Chinooks,Dog,2,3,4,5,6
3,Chinooks,Bitch,2,3,4,5,6
3,Danish-Swedish Farmdogs,Dog,2,3,4,5,6
3,Danish-Swedish Farmdogs,Bitch,2,3,4,5,6
3,Doberman Pinschers,Dog,2,5,7,8,9
3,Doberman Pinschers,Bitch,2,6,10,14,20
3,Dogo Argentinos,Dog,2,3,4,5,6
3,Dogo Argentinos,Bitch,2,3,4,5,6
3,Dogues de Bordeaux,Dog,2,3,4,5,6
3,Dogues de Bordeaux,Bitch,2,3,4,5,6
3,German Pinschers,Dog,2,3,4,5,6
3,German Pinschers,Bitch,2,3,4,5,6
3,Giant Schnauzers,Dog,2,3,4,5,6
3,Giant Schnauzers,Bitch,2,3,4,5,6
3,Great Danes,Dog,2,4,6,9,14
3,Great Danes,Bitch,2,6,9,12,18
3,Great Pyrenees,Dog,2,3,4,5,6
3,Great Pyrenees,Bitch,2,3,4,5,6
3,Greater Swiss Mountain Dogs,Dog,2,3,4,5,8
3,Greater Swiss Mountain Dogs,Bitch,2,4,5,6,7
3,Komondorok,Dog,2,3,4,5,6
3,Komondorok,Bitch,2,3,4,5,6
3,Kuvaszok,Dog,2,3,4,5,6
3,Kuvaszok,Bitch,2,3,4,5,6
3,Leonbergers,Dog,2,4,6,9,15
3,Leonbergers,Bitch,2,4,6,7,8
3,Mastiffs,Dog,2,3,4,5,6
3,Mastiffs,Bitch,2,3,4,5,6
3,Neapolitan Mastiffs,Dog,2,3,4,5,6
3,Neapolitan Mastiffs,Bitch,2,3,4,5,6
3,Newfoundlands,Dog,2,3,4,5,6
3,Newfoundlands,Bitch,2,4,6,7,8
3,Portuguese Water Dogs,Dog,2,3,4,5,6
3,Portuguese Water Dogs,Bitch,2,5,7,8,9
3,Rottweilers,Dog,2,4,5,6,7
3,Rottweilers,Bitch,2,4,5,6,7
3,St. Bernards,Dog,2,3,4,5,6
3,St. Bernards,Bitch,2,3,4,5,6
3,Samoyeds,Dog,2,3,4,5,6
3,Samoyeds,Bitch,2,6,9,11,16
3,Siberian Huskies,Dog,2,4,5,8,14
3,Siberian Huskies,Bitch,2,5,7,12,22
3,Standard Schnauzers,Dog,2,3,4,5,6
